ssp,indiv,Label,Area,Circ.,%Area,AR,Round
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,6393.388,0.858,100,1.236,0.809
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,697.521,0.783,100,2.121,0.471
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,5590.083,0.819,100,1.429,0.7
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,5431.405,0.877,100,1.189,0.841
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,6284.298,0.841,100,1.212,0.825
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,1183.471,0.77,100,1.999,0.5
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,3206.612,0.879,100,1.316,0.76
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,2909.091,0.779,100,1.632,0.613
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4314.05,0.851,100,1.313,0.761
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,6310.744,0.864,100,1.372,0.729
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,3563.636,0.794,100,1.705,0.586
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,2813.223,0.601,100,2.479,0.403
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,2228.099,0.687,100,2.502,0.4
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,5114.05,0.85,100,1.519,0.658
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4314.05,0.791,100,1.372,0.729
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,700.826,0.8,100,1.828,0.547
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,3652.893,0.733,100,1.933,0.517
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,3834.711,0.863,100,1.073,0.932
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,3114.05,0.82,100,1.271,0.787
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4145.455,0.815,100,1.34,0.747
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,6204.959,0.843,100,1.399,0.715
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,6892.562,0.846,100,1.092,0.915
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,2988.43,0.853,100,1.191,0.84
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,1576.86,0.818,100,1.422,0.703
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4664.463,0.807,100,1.296,0.771
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,5596.694,0.846,100,1.341,0.746
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4628.099,0.858,100,1.036,0.965
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4611.57,0.796,100,1.394,0.717
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4750.413,0.833,100,1.141,0.876
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,10505.785,0.67,100,1.624,0.616
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4366.942,0.863,100,1.062,0.941
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,7157.025,0.51,100,1.55,0.645
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4148.76,0.857,100,1.289,0.776
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,6165.289,0.845,100,1.291,0.774
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,11123.967,0.523,100,1.785,0.56
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,763.636,0.89,100,1.653,0.605
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,5573.554,0.848,100,1.291,0.774
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,1874.38,0.805,100,1.594,0.627
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,1028.099,0.775,100,1.766,0.566
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,5781.818,0.509,100,1.11,0.901
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,5127.273,0.783,100,1.457,0.687
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,1302.479,0.822,100,1.313,0.761
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4975.207,0.835,100,1.291,0.775
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4664.463,0.862,100,1.364,0.733
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,3084.298,0.782,100,1.603,0.624
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,2657.851,0.843,100,1.523,0.657
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,3834.711,0.717,100,2.038,0.491
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,3917.355,0.762,100,1.644,0.608
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,5193.388,0.796,100,1.369,0.731
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,796.694,0.867,100,1.106,0.904
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,3543.802,0.902,100,1.02,0.98
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,5600,0.856,100,1.059,0.945
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4743.802,0.795,100,1.338,0.747
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,2915.702,0.848,100,1.16,0.862
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,5487.603,0.828,100,1.225,0.817
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,5332.231,0.865,100,1.118,0.894
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4290.909,0.868,100,1.369,0.73
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,2730.579,0.9,100,1.191,0.84
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,3471.074,0.895,100,1.053,0.949
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,8680.992,0.294,100,2.095,0.477
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,7619.835,0.878,100,1.192,0.839
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,5137.19,0.803,100,1.434,0.697
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,5560.331,0.89,100,1.322,0.756
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4826.446,0.851,100,1.151,0.868
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,2730.579,0.849,100,1.264,0.791
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,3993.388,0.848,100,1.431,0.699
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,1477.686,0.822,100,1.386,0.722
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,11355.372,0.393,100,2.644,0.378
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,2727.273,0.841,100,1.343,0.745
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,2195.041,0.867,100,1.404,0.712
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,3028.099,0.767,100,1.53,0.654
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,5414.876,0.502,100,1.603,0.624
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,5110.744,0.856,100,1.226,0.816
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,7295.868,0.849,100,1.276,0.784
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,5616.529,0.874,100,1.18,0.847
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4459.504,0.86,100,1.149,0.871
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4525.62,0.798,100,1.492,0.67
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,343.802,0.76,100,1.501,0.666
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4158.678,0.867,100,1.342,0.745
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4651.24,0.832,100,1.554,0.644
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,2935.537,0.815,100,1.528,0.654
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4082.645,0.798,100,1.7,0.588
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4433.058,0.837,100,1.276,0.784
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,2218.182,0.776,100,1.271,0.787
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,5355.372,0.822,100,1.526,0.655
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,142.149,0.466,100,1.755,0.57
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4707.438,0.811,100,1.237,0.808
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,5619.835,0.796,100,1.273,0.786
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,5054.545,0.851,100,1.258,0.795
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,5137.19,0.788,100,1.349,0.741
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,1299.174,0.778,100,1.455,0.687
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,548.76,0.895,100,1.48,0.676
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,3543.802,0.847,100,1.24,0.807
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,5395.041,0.738,100,1.105,0.905
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,1623.14,0.741,100,1.508,0.663
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4842.975,0.894,100,1.208,0.828
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,3421.488,0.867,100,1.409,0.71
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,8998.347,0.818,100,1.149,0.87
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,5874.38,0.842,100,1.326,0.754
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4912.397,0.895,100,1.22,0.819
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,657.851,0.823,100,1.792,0.558
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,5315.702,0.89,100,1.197,0.835
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,2489.256,0.893,100,1.354,0.739
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4829.752,0.831,100,1.129,0.885
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,8638.017,0.427,100,1.748,0.572
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4885.95,0.901,100,1.086,0.921
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4899.174,0.783,100,1.326,0.754
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,7186.777,0.484,100,2.263,0.442
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,2833.058,0.832,100,1.412,0.708
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4046.281,0.467,100,1.17,0.855
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,1966.942,0.828,100,1.696,0.59
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4466.116,0.865,100,1.088,0.919
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4267.769,0.861,100,1.185,0.844
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4466.116,0.885,100,1.125,0.889
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,3497.521,0.842,100,1.236,0.809
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,5130.579,0.807,100,1.135,0.881
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,3880.992,0.868,100,1.079,0.927
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,2343.802,0.813,100,1.132,0.883
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4595.041,0.819,100,1.546,0.647
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,5867.769,0.902,100,1.095,0.913
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4714.05,0.843,100,1.369,0.73
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,3249.587,0.492,100,1.386,0.721
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,2905.785,0.873,100,1.373,0.728
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,2519.008,0.868,100,1.283,0.779
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,3867.769,0.883,100,1.307,0.765
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,2872.727,0.849,100,1.608,0.622
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,1798.347,0.847,100,1.22,0.819
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,5084.298,0.856,100,1.121,0.892
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,608.264,0.7,100,2.354,0.425
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 011-1.tif,4254.545,0.862,100,1.112,0.899
