ssp,indiv,Label,Area,Circ.,%Area,AR,Round,Solidity
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 009.tif,554.833,0.686,98.65,2.119,0.472,0.944
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 009.tif,772.104,0.821,100,1.664,0.601,0.972
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 009.tif,680.118,0.802,99.143,1.183,0.845,0.943
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 009.tif,949.418,0.851,99.868,1.388,0.721,0.972
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 009.tif,771.272,0.753,99.298,2.013,0.497,0.965
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 009.tif,738.39,0.797,100,1.482,0.675,0.97
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 009.tif,616.019,0.829,98.514,1.372,0.729,0.956
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 009.tif,813.727,0.863,99.847,1.392,0.718,0.97
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 009.tif,894.476,0.816,99.907,1.428,0.7,0.974
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 009.tif,575.644,0.763,99.711,1.708,0.585,0.955
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 009.tif,905.714,0.812,99.954,1.687,0.593,0.972
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 009.tif,765.028,0.819,99.946,1.409,0.71,0.973
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 009.tif,506.55,0.898,100,1.325,0.755,0.966
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 009.tif,601.451,0.91,99.792,1.128,0.886,0.969
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 009.tif,700.097,0.7,99.168,1.779,0.562,0.92
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 009.tif,456.603,0.834,100,1.123,0.89,0.955
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 009.tif,250.57,0.595,100,2.89,0.346,0.956
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,877.826,0.877,99.099,1.159,0.863,0.98
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,685.113,0.84,99.696,1.336,0.748,0.973
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,251.402,0.737,97.682,1.394,0.718,0.956
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,1017.263,0.834,99.386,1.368,0.731,0.968
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,1251.184,0.845,100,1.11,0.901,0.973
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,607.278,0.708,99.863,2.06,0.485,0.95
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,881.989,0.864,100,1.409,0.71,0.969
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,862.01,0.859,99.71,1.421,0.704,0.971
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,1365.647,0.807,99.512,1.486,0.673,0.972
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,1233.702,0.82,99.933,1.48,0.675,0.965
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,200.622,0.791,100,1.673,0.598,0.926
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,364.616,0.725,100,2.156,0.464,0.936
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,969.813,0.867,99.356,1.353,0.739,0.977
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,1153.37,0.823,99.495,1.338,0.747,0.964
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,483.242,0.73,100,1.976,0.506,0.961
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,853.685,0.592,100,3.107,0.322,0.945
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,828.295,0.839,99.749,1.321,0.757,0.969
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,852.436,0.639,99.707,2.318,0.431,0.93
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,537.768,0.713,100,2.179,0.459,0.948
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,1013.517,0.854,98.85,1.289,0.776,0.966
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,862.426,0.821,100,1.386,0.722,0.956
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,1284.066,0.724,99.157,2.105,0.475,0.97
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,1137.553,0.698,99.963,2.249,0.445,0.965
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,944.007,0.682,99.339,2.145,0.466,0.947
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,956.077,0.864,99.869,1.168,0.856,0.973
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,1006.441,0.712,100,2.212,0.452,0.964
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,807.484,0.846,100,1.592,0.628,0.971
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,846.609,0.827,99.853,1.21,0.827,0.968
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,1087.19,0.878,99.464,1.129,0.886,0.979
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,743.801,0.89,100,1.302,0.768,0.968
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,866.172,0.803,100,1.682,0.595,0.958
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,792.083,0.842,99.317,1.188,0.842,0.971
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,670.961,0.878,98.945,1.252,0.799,0.97
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,794.581,0.821,99.843,1.214,0.824,0.959
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,1085.108,0.853,100,1.191,0.84,0.967
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,834.539,0.789,99.9,1.755,0.57,0.971
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,758.369,0.849,99.671,1.216,0.822,0.959
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,491.982,0.829,99.662,1.318,0.759,0.96
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,753.79,0.598,100,3.027,0.33,0.948
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,226.012,0.729,100,2.146,0.466,0.928
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,1055.556,0.852,100,1.367,0.732,0.974
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,1042.653,0.742,100,2.109,0.474,0.968
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,1287.396,0.859,99.353,1.046,0.956,0.973
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,813.727,0.881,100,1.204,0.831,0.969
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,1128.812,0.884,99.889,1.32,0.758,0.974
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,310.507,0.85,98.123,1.31,0.763,0.946
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,1255.346,0.827,99.536,1.2,0.833,0.959
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,240.164,0.783,100,1.97,0.508,0.933
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,683.448,0.787,100,1.777,0.563,0.957
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,221.85,0.648,100,3.045,0.328,0.948
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,1154.202,0.823,99.928,1.575,0.635,0.963
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,1200.404,0.887,99.896,1.188,0.842,0.974
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,1039.739,0.832,99.76,1.489,0.671,0.967
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,804.57,0.847,99.172,1.311,0.763,0.965
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,1149.624,0.848,99.891,1.428,0.7,0.974
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,752.125,0.808,99.723,1.296,0.772,0.982
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 010.tif,771.272,0.79,100,1.427,0.701,0.98
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,828.711,0.725,99.699,2.218,0.451,0.971
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,1264.087,0.767,99.934,1.728,0.579,0.979
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,811.646,0.744,98.769,2.031,0.492,0.972
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,254.316,0.71,98.363,2.276,0.439,0.944
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,993.954,0.647,100,2.655,0.377,0.945
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,346.719,0.849,98.439,1.644,0.608,0.967
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,804.154,0.795,100,1.742,0.574,0.969
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,793.748,0.823,99.161,1.449,0.69,0.968
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,1179.592,0.868,100,1.114,0.898,0.973
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,1097.179,0.84,99.583,1.18,0.847,0.967
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,700.929,0.716,100,2.005,0.499,0.958
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,1138.802,0.855,99.671,1.114,0.898,0.973
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,390.423,0.704,100,2.163,0.462,0.955
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,280.538,0.792,100,1.265,0.79,0.933
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,1135.056,0.89,100,1.278,0.783,0.971
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,895.308,0.881,100,1.185,0.844,0.972
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,600.202,0.799,100,1.407,0.711,0.958
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,1109.666,0.86,99.925,1.323,0.756,0.966
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,561.909,0.823,100,1.36,0.735,0.956
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,816.641,0.811,98.522,1.651,0.606,0.962
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,294.274,0.769,99.434,2.022,0.495,0.953
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,298.02,0.873,94.693,1.396,0.716,0.961
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,619.765,0.821,100,1.535,0.651,0.959
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,903.216,0.86,100,1.38,0.725,0.967
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,628.922,0.886,99.934,1.313,0.762,0.967
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,328.821,0.774,100,1.807,0.553,0.947
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,1100.093,0.893,99.357,1.231,0.812,0.975
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,904.465,0.842,99.494,1.274,0.785,0.967
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,730.065,0.743,99.886,2.008,0.498,0.958
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,977.721,0.76,99.957,1.809,0.553,0.963
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,650.149,0.83,99.488,1.527,0.655,0.961
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,1125.483,0.831,100,1.531,0.653,0.965
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,369.195,0.834,99.436,1.688,0.593,0.969
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,494.48,0.893,99.747,1.196,0.836,0.96
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,1320.694,0.673,98.865,2.199,0.455,0.941
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,615.186,0.756,100,2.009,0.498,0.964
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,1115.909,0.77,99.851,1.78,0.562,0.963
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,751.709,0.866,99.779,1.365,0.732,0.962
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,758.785,0.692,100,2.234,0.448,0.96
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,916.536,0.798,99.909,1.57,0.637,0.964
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,621.013,0.901,100,1.078,0.928,0.975
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,220.601,0.65,100,2.745,0.364,0.922
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,379.601,0.838,99.671,1.481,0.675,0.958
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,805.403,0.832,99.845,1.527,0.655,0.97
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,1625.79,0.446,100,1.894,0.528,0.851
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,834.539,0.823,99.202,1.27,0.787,0.976
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,607.694,0.868,100,1.428,0.7,0.975
Phoradendeon perrotettii,3,Phoradendron Perrottettii 3- GC4841 x10 011.tif,161.913,0.714,99.743,1.724,0.58,0.949
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1401.584,0.807,99.408,1.529,0.654,0.965
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,2276.743,0.824,100,1.441,0.694,0.954
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,474.944,0.765,98.252,1.476,0.678,0.938
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1537.756,0.796,99.352,1.474,0.679,0.946
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,707.434,0.676,100,2.592,0.386,0.915
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1979.488,0.841,100,1.271,0.787,0.963
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,552.994,0.79,100,1.883,0.531,0.933
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1041.224,0.626,99.681,2.524,0.396,0.937
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1242.162,0.769,99.465,1.706,0.586,0.943
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1625.771,0.782,100,1.623,0.616,0.941
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1228.877,0.898,100,1.103,0.907,0.952
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,2281.725,0.705,100,1.913,0.523,0.905
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1051.188,0.807,100,1.79,0.559,0.945
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1906.419,0.725,99.913,2.003,0.499,0.94
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,313.862,0.722,100,2.484,0.403,0.922
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,554.655,0.858,100,1.475,0.678,0.945
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,609.456,0.889,99.183,1.182,0.846,0.958
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1492.919,0.797,97.775,1.798,0.556,0.952
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1087.722,0.774,98.931,1.946,0.514,0.953
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1536.096,0.809,100,1.613,0.62,0.958
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1778.55,0.84,100,1.365,0.732,0.954
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1212.27,0.77,100,1.499,0.667,0.93
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,629.384,0.801,100,1.688,0.593,0.961
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1551.042,0.789,100,1.563,0.64,0.955
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1476.313,0.759,100,1.85,0.541,0.945
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1667.287,0.774,100,1.496,0.668,0.947
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,840.286,0.653,99.605,2.481,0.403,0.938
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,722.38,0.876,100,1.379,0.725,0.943
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1655.662,0.905,100,1.301,0.769,0.964
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1358.407,0.627,100,1.805,0.554,0.916
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1001.368,0.693,99.834,1.803,0.555,0.904
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1036.242,0.817,100,1.79,0.559,0.95
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1008.011,0.884,100,1.263,0.792,0.953
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,966.495,0.856,100,1.217,0.822,0.952
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,2773.276,0.85,100,1.097,0.912,0.955
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,2250.173,0.867,100,1.43,0.699,0.964
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1778.55,0.804,99.907,1.528,0.654,0.952
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,2050.895,0.854,99.757,1.124,0.89,0.954
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1835.012,0.852,100,1.502,0.666,0.96
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,2235.227,0.872,100,1.28,0.782,0.963
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,448.374,0.868,100,1.652,0.605,0.951
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1333.497,0.701,99.875,2.073,0.482,0.95
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1135.881,0.823,100,1.686,0.593,0.945
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1082.74,0.837,100,1.558,0.642,0.942
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1147.505,0.749,100,1.566,0.639,0.936
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,740.647,0.849,99.552,1.335,0.749,0.938
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1654.001,0.864,100,1.5,0.667,0.964
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,724.041,0.899,99.771,1.188,0.842,0.939
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1511.186,0.694,99.78,2.145,0.466,0.939
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,2037.61,0.875,100,1.381,0.724,0.964
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,415.161,0.851,100,1.666,0.6,0.936
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,941.585,0.878,99.647,1.464,0.683,0.951
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1230.537,0.919,99.865,1.157,0.864,0.968
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1341.8,0.669,100,2.524,0.396,0.932
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1815.084,0.76,100,1.74,0.575,0.957
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,815.376,0.558,100,3.512,0.285,0.929
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,2220.281,0.796,99.476,1.703,0.587,0.956
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1076.097,0.853,100,1.344,0.744,0.966
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1843.315,0.827,99.279,1.593,0.628,0.964
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,762.236,0.825,100,1.599,0.625,0.943
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1057.83,0.67,100,2.595,0.385,0.936
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1710.463,0.824,99.903,1.639,0.61,0.956
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1257.108,0.834,100,1.208,0.828,0.95
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1044.545,0.806,100,1.861,0.537,0.944
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,654.294,0.702,98.985,2.356,0.424,0.923
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1552.702,0.925,100,1.221,0.819,0.964
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1036.242,0.908,99.679,1.38,0.725,0.961
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1285.339,0.876,100,1.384,0.723,0.956
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,840.286,0.847,99.605,1.589,0.629,0.953
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,2926.055,0.477,99.773,1.701,0.588,0.85
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1654.001,0.873,99.9,1.077,0.928,0.963
Psittacanthus robustus,1,Psittacanthus robustus 1 - GC 4842 x5 006.tif,1707.142,0.834,100,1.681,0.595,0.961
