ssp,indiv,Label,Area,Circ.,X.Area,AR,Round,VesselDiameter,parasitism
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,10110.158,0.747,100,1.424,0.702,173.807802195414,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,6178.803,0.84,100,1.152,0.868,144.086009313882,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,9412.443,0.812,99.964,1.268,0.789,174.847404510333,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,5065.142,0.667,100,1.808,0.553,116.248866041781,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,10804.519,0.813,99.907,1.238,0.808,187.446781215363,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,8181.379,0.844,100,1.435,0.697,166.193668664002,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,7631.258,0.838,100,1.123,0.89,159.937415309864,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,4515.021,0.741,100,1.856,0.539,115.682851987665,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,6064.753,0.747,99.889,1.312,0.762,134.6160538866,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,6473.99,0.703,100,1.39,0.719,134.925386343712,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,10029.653,0.847,99.933,1.198,0.835,184.337908103569,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,2160.233,0.759,100,1.641,0.609,80.9843650836382,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,7701.7,0.786,100,1.4,0.714,155.608948328816,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,3374.525,0.812,100,1.219,0.82,104.692202192905,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,7279.046,0.826,100,1.155,0.866,155.080520968947,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,5823.237,0.826,100,1.156,0.865,138.708237131037,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,2619.786,0.645,100,2.035,0.491,82.2134288300883,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,7050.947,0.853,99.762,1.251,0.799,155.10587082377,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,8241.758,0.835,100,1.075,0.93,165.914049194154,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,7594.359,0.88,100,1.148,0.871,163.499674862062,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,1828.147,0.783,100,1.293,0.773,75.6687280453425,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,2066.31,0.514,100,2.48,0.403,65.1792402533199,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,7681.574,0.706,100,1.21,0.827,147.284639307702,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,3810.597,0.865,100,1.248,0.801,114.824499215107,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,9643.897,0.762,100,1.401,0.714,171.448528882578,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,1647.01,0.578,100,3.345,0.299,61.7080798599341,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,8238.404,0.833,100,1.137,0.879,165.681508105159,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,3760.281,0.741,100,1.503,0.665,105.57212171781,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,1942.197,0.509,100,3.541,0.282,62.8833292057601,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,1808.021,0.449,100,4.141,0.242,56.984258493026,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,5330.14,0.534,100,3.129,0.32,106.701354443137,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,3612.688,0.654,99.907,2.272,0.44,97.2151830117086,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,3985.026,0.823,100,1.473,0.679,114.536918030825,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,3357.753,0.696,100,2.21,0.453,96.6849747996037,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,4934.321,0.671,99.524,2.082,0.48,115.081351938531,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,4494.895,0.737,100,1.52,0.658,115.112772792597,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,1589.985,0.482,99.789,3.826,0.261,55.3668771017474,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,6618.229,0.78,99.949,1.732,0.577,143.697162393695,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,2945.162,0.797,100,1.536,0.651,96.8977629050331,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,3220.223,0.676,100,2.289,0.437,93.3138949567534,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,2254.156,0.62,100,2.17,0.461,74.7683548033525,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,1167.331,0.662,100,2.35,0.426,55.5975942645003,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,3904.52,0.769,100,1.461,0.685,109.591530329675,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,2482.255,0.757,99.865,1.778,0.562,86.6964136513155,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,6819.493,0.896,100,1.199,0.834,156.336377442999,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,3612.688,0.725,100,1.371,0.729,102.356217202474,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,4736.411,0.786,100,1.376,0.727,122.029816782621,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,4286.922,0.795,99.922,1.505,0.664,116.757920330914,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,2274.282,0.806,100,1.123,0.891,85.6287636720279,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,5689.061,0.731,100,1.683,0.594,128.976022438281,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,4665.969,0.785,100,1.418,0.705,121.041904562015,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,4146.037,0.741,99.919,1.533,0.652,110.85510212886,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,3025.668,0.518,100,3.064,0.326,79.1781794183221,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,4867.233,0.647,100,2.33,0.429,112.233680345964,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,7161.642,0.791,100,1.486,0.673,150.530512813848,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,3793.825,0.789,100,1.184,0.845,109.42262882969,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,4780.019,0.596,100,2.613,0.383,106.750013096018,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,2361.497,0.554,100,2.989,0.335,72.340012109482,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,4169.518,0.763,100,1.289,0.776,112.806776995002,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,7517.208,0.788,100,1.506,0.664,153.929333188967,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,5273.115,0.739,99.936,1.638,0.611,124.849220822559,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,5497.86,0.748,100,1.523,0.657,128.25598278443,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,3384.589,0.725,100,1.723,0.58,99.0722367770103,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,4109.139,0.697,100,2.083,0.48,107.034011099276,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,5534.758,0.808,100,1.344,0.744,133.747291023033,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,3501.993,0.688,100,1.93,0.518,98.1706918382467,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,4967.865,0.768,100,1.494,0.669,123.536558475619,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,4863.878,0.757,99.931,1.506,0.664,121.358240692588,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,1123.724,0.767,100,1.458,0.686,58.7161411538599,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,1096.888,0.764,100,1.608,0.622,57.8972341999167,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,6091.589,0.836,100,1.464,0.683,142.724467474922,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,3666.358,0.67,100,1.83,0.547,99.1253723322137,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,4018.57,0.675,99.833,1.859,0.538,104.164000499213,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,4961.156,0.724,100,1.458,0.686,119.864539276635,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,4753.183,0.806,100,1.129,0.885,123.791203209275,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,3985.026,0.768,100,1.395,0.717,110.643571308956,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,3096.11,0.804,99.783,1.409,0.71,99.7852181437712,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,2646.621,0.626,100,2.515,0.398,81.4072415943447,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,2193.777,0.548,100,3.134,0.319,69.3452174558563,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,4676.032,0.695,100,1.671,0.599,114.014775182868,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,7450.12,0.788,100,1.605,0.623,153.240915685074,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,12142.924,0.695,100,1.526,0.655,183.731675875446,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,5414,0.732,99.938,1.494,0.669,125.905488363296,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,6359.94,0.795,99.947,1.079,0.927,142.213252547011,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,3508.701,0.664,100,1.77,0.565,96.5355367520169,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,4213.125,0.719,100,1.528,0.655,110.077007135914,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,5517.986,0.763,100,1.82,0.549,129.772467311059,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,7195.186,0.782,100,1.271,0.787,150.021804441888,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,6376.712,0.726,100,1.351,0.74,136.080754142531,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,6105.006,0.732,100,1.945,0.514,133.699130767556,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,1831.502,0.806,100,1.279,0.782,76.8424521212071,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,8375.934,0.771,100,1.507,0.664,160.721437450018,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,2083.082,0.77,100,1.274,0.785,80.0992669129999,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,2606.368,0.795,100,1.228,0.814,91.0398277678511,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,2532.571,0.713,100,1.698,0.589,84.9876019899373,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,5155.711,0.823,100,1.075,0.93,130.27893387651,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,2515.799,0.607,100,2.166,0.462,78.155997671324,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,5289.887,0.71,100,2.114,0.473,122.569486741195,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,3743.509,0.719,100,1.676,0.597,103.760936213972,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,7594.359,0.82,100,1.134,0.882,157.827429555195,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,5424.063,0.772,99.938,1.644,0.608,129.419884654562,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,6983.859,0.816,100,1.192,0.839,150.981176893015,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,3247.058,0.709,100,1.825,0.548,95.9617449195251,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,6443.8,0.841,100,1.271,0.787,147.230917948643,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,6480.699,0.558,100,2.505,0.399,120.270196507697,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,724.55,0.815,100,1.57,0.637,48.6007510230038,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,3669.712,0.795,99.817,1.242,0.805,108.026312350279,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,6812.784,0.76,100,1.858,0.538,143.912693533267,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,1704.035,0.459,100,3.891,0.257,55.9339633854066,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,764.803,0.647,100,1.932,0.518,44.4894387916953,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1472.581,0.591,100,2.977,0.336,59.0015379799544,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,3978.317,0.773,100,1.663,0.601,110.909675700545,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,2700.291,0.768,100,1.15,0.87,91.0785043355456,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1120.369,0.649,100,2.279,0.439,53.9303061738018,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,3384.589,0.869,100,1.264,0.791,108.465807349598,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,4065.532,0.676,99.835,2.114,0.473,104.848455057764,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,5330.14,0.877,100,1.082,0.924,136.741109838995,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,2767.379,0.834,99.758,1.751,0.571,96.0831740941149,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1439.037,0.778,100,1.765,0.567,66.9199756724403,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1670.491,0.8,100,1.339,0.747,73.1134132700697,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,2827.758,0.867,100,1.255,0.797,99.0286056854281,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,3404.715,0.825,100,1.233,0.811,105.997922149446,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,3468.449,0.858,100,1.349,0.741,109.104156511106,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,2301.118,0.485,100,3.95,0.253,66.8144364639858,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,2213.903,0.883,100,1.394,0.717,88.4279672728035,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,4293.631,0.843,100,1.321,0.757,120.325075242029,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,6252.6,0.817,99.839,1.264,0.791,142.945782728977,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,3807.243,0.796,100,1.546,0.647,110.101143100333,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1371.949,0.476,100,4.01,0.249,51.1095969070389,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,6433.737,0.712,100,1.88,0.532,135.363521585396,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,2978.706,0.765,100,1.141,0.877,95.4716730763633,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,5897.033,0.782,100,1.424,0.702,135.81575469731,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,2052.892,0.73,100,1.7,0.588,77.4237989251367,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,3847.496,0.826,100,1.108,0.903,112.748067761714,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,2670.102,0.707,100,1.512,0.661,86.8967689617974,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,6081.525,0.817,100,1.272,0.786,140.976677858432,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,3213.514,0.806,99.791,1.108,0.903,101.785898512515,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,2717.063,0.643,100,1.609,0.621,83.5959690176506,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,6125.132,0.821,100,1.124,0.89,141.827125360419,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1049.927,0.566,100,2.565,0.39,48.7548431235298,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,6306.27,0.839,100,1.067,0.937,145.477978127275,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,4592.172,0.808,100,1.273,0.786,121.827336439733,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,6943.606,0.709,99.952,1.825,0.548,140.328424119991,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,2814.341,0.734,100,1.802,0.555,90.9005235188445,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,3283.957,0.663,100,2.219,0.451,93.3223122516797,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,3609.333,0.779,100,1.834,0.545,106.050373068651,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,4622.362,0.762,99.927,1.326,0.754,118.696922352688,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,5273.115,0.682,100,2.32,0.431,119.937724340593,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,3216.869,0.511,100,3.338,0.3,81.0881016919252,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,915.751,0.919,100,1.394,0.717,58.0198300238806,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,5195.964,0.794,100,1.154,0.866,128.461596066684,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,5715.896,0.768,100,1.423,0.703,132.511254284306,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1586.631,0.793,100,1.238,0.808,70.9421844321135,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,1747.642,0.538,100,2.94,0.34,61.3263857079479,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,3505.347,0.696,100,2.09,0.478,98.7870742961851,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,322.022,0.794,100,1.748,0.572,31.9803357080566,Host
Vochysia thyrsoidea,Vochysia thyrsoidea 2,Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,2324.598,0.709,100,2.008,0.498,81.1945806565931,Host
