ssp,indiv,pic,Area,Circ.,X.Area,AR,Round,Solidity,VesselDiameter
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1093.857,0.561,99.978,1.269,0.788,0.936,37.3194585797459
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,872.823,0.628,100,1.236,0.809,0.922,33.3363579167608
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1692.391,0.682,99.137,1.539,0.65,0.943,46.4200295815706
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,675.59,0.8,99.965,1.042,0.959,0.95,29.3289601593311
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1896.694,0.837,99.876,1.009,0.991,0.97,49.1420980938128
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,248.133,0.674,100,1.654,0.605,0.933,17.7744971223877
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,984.047,0.758,100,1.692,0.591,0.948,35.3967167160742
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1270.118,0.601,99.685,1.973,0.507,0.935,40.2139834395939
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,865.283,0.77,100,1.105,0.905,0.956,33.1920552691013
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,438.768,0.69,99.893,1.702,0.587,0.919,23.6359211490553
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1776.751,0.544,99.204,1.444,0.692,0.936,47.5629018705519
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,157.174,0.731,100,1.593,0.628,0.91,14.1463830078294
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,185.216,0.507,100,2.166,0.462,0.861,15.3565730395055
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1973.514,0.68,99.952,1.504,0.665,0.939,50.1273983654495
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,650.847,0.537,99.783,1.442,0.694,0.875,28.7868744043574
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,2072.955,0.713,98.42,1.501,0.666,0.942,51.374782534396
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,164.715,0.778,100,1.364,0.733,0.929,14.4817696298157
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,674.647,0.844,98.568,1.064,0.94,0.959,29.3084840811828
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1460.047,0.791,100,1.107,0.903,0.96,43.116001409824
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,927.728,0.83,99.949,1.202,0.832,0.959,34.3688809296733
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,527.134,0.731,100,1.76,0.568,0.925,25.906907460645
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1284.728,0.692,99.633,1.093,0.915,0.93,40.4446101950373
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,249.782,0.715,99.906,1.487,0.673,0.924,17.8334606838672
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,998.657,0.743,99.929,1.479,0.676,0.936,35.6585134859347
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,907.934,0.835,100,1.274,0.785,0.966,34.000256952111
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,749.817,0.744,100,1.283,0.779,0.95,30.8981658956432
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1704.88,0.796,100,1.132,0.884,0.956,46.5909930676315
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,164.243,0.682,100,1.505,0.664,0.915,14.4610055855718
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,716.356,0.83,100,1.296,0.772,0.963,30.2008739494125
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,224.804,0.582,100,2.332,0.429,0.909,16.9183138230334
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1694.983,0.807,100,1.111,0.9,0.961,46.4555635339174
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,2474.02,0.661,98.457,1.255,0.797,0.931,56.1250398526869
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1789.241,0.774,99.96,1.127,0.887,0.965,47.7297852107202
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,263.449,0.448,100,4.414,0.227,0.844,18.3148487523357
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1339.633,0.83,99.965,1.33,0.752,0.968,41.2998027965292
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1198.954,0.824,99.666,1.241,0.806,0.96,39.0711612972842
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,297.853,0.354,99.288,2.593,0.386,0.841,19.4740395942394
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,633.41,0.781,100,1.333,0.75,0.943,28.3986383481797
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,726.253,0.685,99.935,1.487,0.673,0.931,30.4087822689852
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,228.338,0.407,99.897,4.381,0.228,0.811,17.0507762628491
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1033.768,0.683,100,1.233,0.811,0.949,36.2799434630455
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,878.007,0.821,100,1.22,0.819,0.958,33.4352094797429
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,204.538,0.516,99.77,3.282,0.305,0.87,16.1377157615643
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,861.277,0.742,100,1.406,0.711,0.925,33.1151315167382
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,964.96,0.663,98.999,1.633,0.612,0.941,35.0517507563837
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1167.142,0.839,98.405,1.218,0.821,0.969,38.5493365535814
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,423.451,0.693,99.944,1.78,0.562,0.931,23.2197019459262
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,607.96,0.833,100,1.358,0.736,0.963,27.8222701017942
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,783.279,0.73,100,1.479,0.676,0.928,31.5800854552456
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,438.061,0.846,99.892,1.028,0.973,0.949,23.6168708385813
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,438.768,0.826,100,1.238,0.808,0.952,23.6359211490553
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,670.641,0.865,100,1.104,0.906,0.963,29.2213388043863
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,923.487,0.73,100,1.453,0.688,0.937,34.2902342868759
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1049.556,0.792,100,1.308,0.765,0.957,36.5559325365126
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,2083.088,0.779,99.152,1.268,0.789,0.963,51.5001943371409
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1165.492,0.801,100,1.223,0.818,0.952,38.5220781302421
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1515.659,0.723,99.674,1.417,0.706,0.942,43.9294545280698
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,902.514,0.833,99.661,1.172,0.853,0.966,33.898621129437
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,534.439,0.768,100,1.286,0.778,0.925,26.085798225255
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,853.972,0.73,100,2.006,0.499,0.957,32.9743979550283
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,2129.981,0.682,100,1.151,0.869,0.921,52.076636207944
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,917.831,0.647,100,1.159,0.863,0.924,34.1850658121908
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1866.296,0.689,99.912,1.178,0.849,0.95,48.7467113699074
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1345.288,0.819,99.982,1.242,0.805,0.961,41.3868805378912
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,485.19,0.756,100,1.536,0.651,0.93,24.8548404684088
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1984.825,0.791,100,1.067,0.937,0.97,50.2708432332199
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,614.322,0.736,100,1.646,0.608,0.943,27.9674643756061
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1350.944,0.815,100,1.229,0.813,0.961,41.4737908024176
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1743.761,0.673,99.986,1.075,0.93,0.944,47.1192684765684
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1583.759,0.604,99.866,1.114,0.897,0.935,44.9055073251624
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,306.808,0.791,97.312,1.403,0.713,0.94,19.7646168250514
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,378.915,0.775,100,1.589,0.629,0.938,21.9647345099668
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,727.196,0.645,100,1.605,0.623,0.927,30.428517939151
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,678.417,0.836,100,1.157,0.864,0.958,29.3902594786197
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,181.445,0.801,100,1.18,0.848,0.934,15.1994391078905
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1070.292,0.817,99.956,1.093,0.915,0.958,36.9152827269911
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,192.285,0.726,100,1.607,0.622,0.918,15.6468803874575
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,670.17,0.629,99.895,1.33,0.752,0.918,29.211075736699
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1140.279,0.842,99.979,1.198,0.834,0.965,38.1031273628697
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,431.463,0.796,100,1.307,0.765,0.939,23.4383393970236
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,591.229,0.85,100,1.045,0.957,0.954,27.4367662597877
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1222.518,0.812,100,1.331,0.752,0.963,39.4532414606271
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,2200.91,0.716,99.968,1.436,0.696,0.957,52.9366191440582
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,765.605,0.756,99.908,1.894,0.528,0.963,31.2217642302123
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1294.154,0.798,99.8,1.296,0.771,0.966,40.592709318019
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,621.156,0.857,100,1.026,0.975,0.96,28.1225955887702
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,2044.207,0.55,98.628,1.382,0.723,0.947,51.0173028493709
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1729.151,0.675,99.905,1.226,0.816,0.938,46.9214602502773
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1119.542,0.807,100,1.14,0.878,0.96,37.755067823961
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,633.881,0.74,100,1.098,0.911,0.91,28.4091949174254
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,252.845,0.801,100,1.175,0.851,0.938,17.9424706405936
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1052.855,0.802,100,1.218,0.821,0.958,36.6133393843301
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,493.673,0.786,100,1.367,0.732,0.933,25.0711783881022
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1607.324,0.79,100,1.173,0.853,0.96,45.2383518488671
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,377.972,0.504,99.751,1.635,0.611,0.892,21.9373858333813
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1108.938,0.784,99.979,1.259,0.794,0.952,37.5758395017267
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,576.384,0.518,99.959,1.416,0.706,0.903,27.0901255396248
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1740.462,0.828,100,1.303,0.767,0.971,47.0746751928131
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,929.142,0.759,99.975,1.174,0.852,0.948,34.3950626845528
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,730.73,0.782,100,1.416,0.706,0.952,30.5023660151852
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1828.122,0.824,100,1.276,0.784,0.964,48.245592783179
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,553.998,0.661,100,1.805,0.554,0.93,26.5588433728615
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,324.952,0.838,100,1.226,0.816,0.948,20.3406424810226
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1347.173,0.762,99.983,1.141,0.876,0.943,41.4158657666299
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1513.066,0.832,99.642,1.237,0.808,0.973,43.8918610336159
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1111.059,0.788,100,1.175,0.851,0.96,37.6117568764596
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1524.142,0.867,99.814,1.195,0.837,0.974,44.0522174946022
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1267.762,0.808,99.758,1.286,0.777,0.964,40.1766687483238
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,350.873,0.771,100,1.434,0.697,0.944,21.136352068885
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,915.475,0.742,100,1.602,0.624,0.96,34.1411624321203
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1704.173,0.864,100,1.128,0.887,0.973,46.5813316111718
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,512.996,0.799,100,1.348,0.742,0.94,25.5571280368307
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1603.082,0.738,99.956,1.194,0.838,0.955,45.1786165774599
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1399.015,0.823,99.225,1.268,0.789,0.966,42.205227421229
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1302.637,0.848,100,1.28,0.781,0.97,40.7255318054311
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1366.968,0.858,100,1.117,0.896,0.969,41.7190329943964
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,490.374,0.62,99.327,1.896,0.527,0.914,24.987268128188
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,951.528,0.775,100,1.361,0.735,0.956,34.8069400769841
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1143.342,0.841,99.979,1.152,0.868,0.966,38.1542690607039
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,360.063,0.711,100,1.411,0.709,0.893,21.4113626422042
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,707.637,0.741,100,1.205,0.83,0.931,30.0165189806839
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1860.876,0.662,100,1.048,0.954,0.951,48.6758760686296
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,866.225,0.556,100,2.511,0.398,0.973,33.2101178052445
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1348.116,0.848,100,1.269,0.788,0.971,41.4303584595908
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,2084.502,0.631,99.989,1.791,0.558,0.907,51.51767053623
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,236.35,0.829,99.9,1.309,0.764,0.931,17.3473388852053
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1889.625,0.67,99.888,1.1,0.909,0.936,49.0504360298681
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,761.128,0.733,100,1.108,0.903,0.923,31.1303432073144
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1089.851,0.83,100,1.23,0.813,0.963,37.2510589254743
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1119.306,0.851,99.958,1.103,0.906,0.966,37.7510882208624
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1348.116,0.739,99.318,1.116,0.896,0.93,41.4303584595908
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1466.409,0.808,100,1.154,0.866,0.962,43.2098360047287
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1977.284,0.81,100,1.226,0.815,0.967,50.1752546577705
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,968.023,0.792,100,1.308,0.764,0.962,35.1073377488691
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1720.668,0.757,99.986,1.371,0.729,0.954,46.8062233144308
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,820.039,0.651,100,1.417,0.706,0.941,32.3126303947091
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,164.715,0.459,91.559,1.991,0.502,0.795,14.4817696298157
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,976.978,0.691,99.976,1.066,0.938,0.942,35.2693496386915
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1409.855,0.508,99.799,1.339,0.747,0.913,42.3684214757004
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,532.083,0.834,100,1.5,0.667,0.964,26.0282369107345
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1036.124,0.83,100,1.162,0.861,0.967,36.3212616803048
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,672.526,0.732,100,1.076,0.929,0.912,29.2623768354958
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1538.045,0.861,100,1.202,0.832,0.974,44.2526803208822
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,579.212,0.698,100,1.462,0.684,0.921,27.1565024107513
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,441.596,0.818,100,1.247,0.802,0.95,23.7119693403325
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1215.449,0.851,99.729,1.058,0.945,0.967,39.3390103003216
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,928.671,0.834,98.351,1.077,0.928,0.958,34.3863438191493
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,775.031,0.799,100,1.16,0.862,0.951,31.4133748202201
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1418.809,0.834,100,1.134,0.882,0.964,42.502749619597
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,2090.393,0.655,100,1.346,0.743,0.955,51.5904160831988
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1386.29,0.843,100,1.201,0.833,0.973,42.012846231491
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1182.459,0.569,98.884,1.13,0.885,0.894,38.8014633593631
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1238.306,0.598,99.886,1.486,0.673,0.923,39.7071803038546
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,755.002,0.801,100,1.456,0.687,0.957,31.004812574085
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1762.613,0.839,100,1.098,0.911,0.969,47.3732896647919
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,643.542,0.787,100,1.569,0.637,0.955,28.6248689621098
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,886.962,0.667,99.947,1.672,0.598,0.954,33.6052837077354
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1332.799,0.556,100,1.28,0.782,0.9,41.1943247545518
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,627.99,0.502,100,1.328,0.753,0.942,28.2768757414647
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1431.298,0.69,100,1.338,0.748,0.939,42.6894040002944
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,273.582,0.662,99.742,1.398,0.715,0.907,18.6637461707915
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,253.081,0.499,100,4.093,0.244,0.901,17.9508422426671
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1285.435,0.664,100,2.156,0.464,0.949,40.4557372221375
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1279.544,0.755,99.503,1.221,0.819,0.954,40.3629287840787
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1383.698,0.727,99.796,1.282,0.78,0.942,41.9735513337978
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1151.825,0.795,100,1.181,0.847,0.954,38.2955498539266
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1518.251,0.832,100,1.2,0.833,0.963,43.9670013991596
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,961.425,0.663,97.941,1.822,0.549,0.951,34.9874881821631
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,2263.119,0.627,99.969,1.316,0.76,0.924,53.6795361869074
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1882.084,0.725,99.987,1.419,0.705,0.94,48.9524644457594
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,1183.401,0.622,99.98,1.755,0.57,0.866,38.8169157775207
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,677.946,0.797,100,1.355,0.738,0.952,29.3800554185152
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,359.121,0.607,99.934,1.302,0.768,0.91,21.383336001308
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,563.659,0.613,100,1.614,0.62,0.948,26.7894182196232
Populus nigra,Populus nigra 1,Populus nigra - VSB x10 016-1.tif,690.671,0.805,100,1.379,0.725,0.956,29.6545043728905
